tau1_axis,tau2_axis
0,0
0.00001,0
0.00002,0
0.00003,0
0.00004,0
0.00005000000000000001,0
0.000060000000000000015,0
0.00007000000000000002,0
0.00008000000000000002,0
0.00009000000000000002,0
0.00010000000000000003,0
0.00011000000000000003,0
0.00012000000000000003,0
0.00013000000000000002,0
0.00014000000000000001,0
0.00015,0
0.00015999999999999999,0
0.00016999999999999999,0
0.00017999999999999998,0
0.00018999999999999996,0
0.00019999999999999996,0
0.00020999999999999995,0
0.00021999999999999993,0
0.00022999999999999993,0
0.00023999999999999995,0
0.00024999999999999995,0
0.00026,0
0.00027,0
0.00028000000000000003,0
0.00029000000000000006,0
0.00030000000000000003,0
0.00031000000000000005,0
0.0003200000000000001,0
0.0003300000000000001,0
0.00034000000000000013,0
0.00035000000000000016,0
0.00036000000000000013,0
0.00037000000000000016,0
0.0003800000000000002,0
0.0003900000000000002,0
0.00040000000000000024,0
0.00041000000000000026,0
0.00042000000000000023,0
0.00043000000000000026,0
0.0004400000000000003,0
0.0004500000000000003,0
0.00046000000000000034,0
0.00047000000000000037,0
0.0004800000000000003,0
0.0004900000000000003,0
0.0005000000000000002,0
0.0005100000000000003,0
0.0005200000000000002,0
0.0005300000000000001,0
0.0005400000000000001,0
0.00055,0
0.0005600000000000001,0
0.00057,0
0.00058,0
0.0005899999999999999,0
0.0005999999999999998,0
0.0006099999999999999,0
0.0006199999999999998,0
0.0006299999999999998,0
0.0006399999999999997,0
0.0006499999999999998,0
0.0006599999999999997,0
0.0006699999999999997,0
0.0006799999999999996,0
0.0006899999999999995,0
0.0006999999999999996,0
0.0007099999999999995,0
0.0007199999999999995,0
0.0007299999999999994,0
0.0007399999999999994,0
0.0007499999999999994,0
0.0007599999999999994,0
0.0007699999999999993,0
0.0007799999999999992,0
0.0007899999999999993,0
0.0007999999999999992,0
0.0008099999999999992,0
0.0008199999999999991,0
0.0008299999999999991,0
0.0008399999999999991,0
0.000849999999999999,0
0.000859999999999999,0
0.0008699999999999989,0
0.000879999999999999,0
0.0008899999999999989,0
0.0008999999999999989,0
0.0009099999999999988,0
0.0009199999999999988,0
0.0009299999999999988,0
0.0009399999999999988,0
0.0009499999999999988,0
0.0009599999999999987,0
0.0009699999999999987,0
0.0009799999999999987,0
0.0009899999999999987,0
0.0009999999999999987,0
0.0010099999999999985,0
0.0010199999999999986,0
0.0010299999999999986,0
0.0010399999999999984,0
0.0010499999999999984,0
0.0010599999999999984,0
0.0010699999999999985,0
0.0010799999999999983,0
0.0010899999999999983,0
0.0010999999999999983,0
0.0011099999999999981,0
0.0011199999999999982,0
0.0011299999999999982,0
