x,y,z,w
1,0,0,0.0476190476190476
-1,0,0,0.0476190476190476
0,1,0,0.0476190476190476
0,-1,0,0.0476190476190476
0,0,1,0.0476190476190476
0,0,-1,0.0476190476190476
0,0.707106781186548,0.707106781186548,0.0380952380952381
0,-0.707106781186548,0.707106781186548,0.0380952380952381
0,0.707106781186548,-0.707106781186548,0.0380952380952381
0,-0.707106781186548,-0.707106781186548,0.0380952380952381
0.707106781186548,0,0.707106781186548,0.0380952380952381
0.707106781186548,0,-0.707106781186548,0.0380952380952381
-0.707106781186548,0,0.707106781186548,0.0380952380952381
-0.707106781186548,0,-0.707106781186548,0.0380952380952381
0.707106781186548,0.707106781186548,0,0.0380952380952381
-0.707106781186548,0.707106781186548,0,0.0380952380952381
0.707106781186548,-0.707106781186548,0,0.0380952380952381
-0.707106781186548,-0.707106781186548,0,0.0380952380952381
0.577350269189626,0.577350269189626,0.577350269189626,0.0321428571428571
-0.577350269189626,0.577350269189626,0.577350269189626,0.0321428571428571
0.577350269189626,-0.577350269189626,0.577350269189626,0.0321428571428571
0.577350269189626,0.577350269189626,-0.577350269189626,0.0321428571428571
-0.577350269189626,-0.577350269189626,0.577350269189626,0.0321428571428571
0.577350269189626,-0.577350269189626,-0.577350269189626,0.0321428571428571
-0.577350269189626,0.577350269189626,-0.577350269189626,0.0321428571428571
-0.577350269189626,-0.577350269189626,-0.577350269189626,0.0321428571428571
